Date,Open,High,Low,Close,Adj Close,Volume,Industry
3/31/2017,143.720001,144.270004,143.009995,143.660004,140.879517,19661700,IT
4/3/2017,143.710007,144.119995,143.050003,143.699997,140.918762,19985700,IT
4/4/2017,143.25,144.889999,143.169998,144.770004,141.968033,19891400,IT
4/5/2017,144.220001,145.460007,143.809998,144.020004,141.232559,27717900,IT
4/6/2017,144.289993,144.520004,143.449997,143.660004,140.879517,21149000,IT
4/7/2017,143.729996,144.179993,143.270004,143.339996,140.565704,16672200,IT
4/10/2017,143.600006,143.880005,142.899994,143.169998,140.399017,18933400,IT
4/11/2017,142.940002,143.350006,140.059998,141.630005,138.888809,30379400,IT
4/12/2017,141.600006,142.149994,141.009995,141.800003,139.055542,20350000,IT
4/13/2017,141.910004,142.380005,141.050003,141.050003,138.320038,17822900,IT
4/17/2017,141.479996,141.880005,140.869995,141.830002,139.084946,16582100,IT
4/18/2017,141.410004,142.039993,141.110001,141.199997,138.467133,14697500,IT
4/19/2017,141.880005,142,140.449997,140.679993,137.957184,17328400,IT
4/20/2017,141.220001,142.919998,141.160004,142.440002,139.683151,23319600,IT
4/21/2017,142.440002,142.679993,141.850006,142.270004,139.516418,17320900,IT
4/24/2017,143.5,143.949997,143.179993,143.639999,140.859909,17134300,IT
4/25/2017,143.910004,144.899994,143.869995,144.529999,141.732681,18871500,IT
4/26/2017,144.470001,144.600006,143.380005,143.679993,140.899139,20041200,IT
4/27/2017,143.919998,144.160004,143.309998,143.789993,141.007004,14246300,IT
4/28/2017,144.089996,144.300003,143.270004,143.649994,140.869705,20860400,IT
5/1/2017,145.100006,147.199997,144.960007,146.580002,143.743011,33602900,IT
5/2/2017,147.539993,148.089996,146.839996,147.509995,144.654999,45352200,IT
5/3/2017,145.589996,147.490005,144.270004,147.059998,144.213715,45697000,IT
5/4/2017,146.520004,147.139999,145.809998,146.529999,143.693954,23371900,IT
5/5/2017,146.759995,148.979996,146.759995,148.960007,146.076935,27327700,IT
5/8/2017,149.029999,153.699997,149.029999,153.009995,150.048538,48752400,IT
5/9/2017,153.869995,154.880005,153.449997,153.990005,151.009598,39130400,IT
5/10/2017,153.630005,153.940002,152.110001,153.259995,150.293716,25805700,IT
5/11/2017,152.449997,154.070007,152.309998,153.949997,151.593491,27255100,IT
5/12/2017,154.699997,156.419998,154.669998,156.100006,153.710602,32527000,IT
5/15/2017,156.009995,156.649994,155.050003,155.699997,153.316727,26009700,IT
5/16/2017,155.940002,156.059998,154.720001,155.470001,153.090256,20048500,IT
5/17/2017,153.600006,154.570007,149.710007,150.25,147.95015,50767700,IT
5/18/2017,151.270004,153.339996,151.130005,152.539993,150.205078,33568200,IT
5/19/2017,153.380005,153.979996,152.630005,153.059998,150.717133,26960800,IT
5/22/2017,154,154.580002,152.910004,153.990005,151.632904,22966400,IT
5/23/2017,154.899994,154.899994,153.309998,153.800003,151.445801,19918900,IT
5/24/2017,153.839996,154.169998,152.669998,153.339996,150.992844,19178000,IT
5/25/2017,153.729996,154.350006,153.029999,153.869995,151.514725,19235600,IT
5/26/2017,154,154.240005,153.309998,153.610001,151.258728,21701100,IT
5/30/2017,153.419998,154.429993,153.330002,153.669998,151.317795,20126900,IT
5/31/2017,153.970001,154.169998,152.380005,152.759995,150.421722,24451200,IT
6/1/2017,153.169998,153.330002,152.220001,153.179993,150.835281,16404100,IT
6/2/2017,153.580002,155.449997,152.889999,155.449997,153.070541,27770700,IT
6/5/2017,154.339996,154.449997,153.460007,153.929993,151.573807,25331700,IT
6/6/2017,153.899994,155.809998,153.779999,154.449997,152.085846,26624900,IT
6/7/2017,155.020004,155.979996,154.479996,155.369995,152.991776,21069600,IT
6/8/2017,155.25,155.539993,154.399994,154.990005,152.617584,21250800,IT
6/9/2017,155.190002,155.190002,146.020004,148.979996,146.69957,64882700,IT
6/12/2017,145.740005,146.089996,142.509995,145.419998,143.194092,72307300,IT
6/13/2017,147.160004,147.449997,145.149994,146.589996,144.346161,34165400,IT
6/14/2017,147.5,147.5,143.839996,145.160004,142.938065,31531200,IT
6/15/2017,143.320007,144.479996,142.210007,144.289993,142.08136,32165400,IT
6/16/2017,143.779999,144.5,142.199997,142.270004,140.0923,50361100,IT
6/19/2017,143.660004,146.740005,143.660004,146.339996,144.099991,32541400,IT
6/20/2017,146.869995,146.869995,144.940002,145.009995,142.790359,24900100,IT
6/21/2017,145.520004,146.070007,144.610001,145.869995,143.637177,21265800,IT
6/22/2017,145.770004,146.699997,145.119995,145.630005,143.400879,19106300,IT
6/23/2017,145.130005,147.160004,145.110001,146.279999,144.040924,35439400,IT
6/26/2017,147.169998,148.279999,145.380005,145.820007,143.587967,25692400,IT
6/27/2017,145.009995,146.160004,143.619995,143.729996,141.529938,24761900,IT
6/28/2017,144.490005,146.110001,143.160004,145.830002,143.597794,22082400,IT
6/29/2017,144.710007,145.130005,142.279999,143.679993,141.480713,31499400,IT
6/30/2017,144.449997,144.960007,143.779999,144.020004,141.815506,23024100,IT
7/3/2017,144.880005,145.300003,143.100006,143.5,141.303467,14258300,IT
7/5/2017,143.690002,144.789993,142.720001,144.089996,141.88443,21569600,IT
7/6/2017,143.020004,143.5,142.410004,142.729996,140.545258,24128800,IT
7/7/2017,142.899994,144.75,142.899994,144.179993,141.973053,19201700,IT
7/10/2017,144.110001,145.949997,143.369995,145.059998,142.839584,21090600,IT
7/11/2017,144.729996,145.850006,144.380005,145.529999,143.302399,19781800,IT
7/12/2017,145.869995,146.179993,144.820007,145.740005,143.509186,24884500,IT
7/13/2017,145.5,148.490005,145.440002,147.770004,145.508102,25199400,IT
7/14/2017,147.970001,149.330002,147.330002,149.039993,146.758636,20132100,IT
7/17/2017,148.820007,150.899994,148.570007,149.559998,147.270706,23793500,IT
7/18/2017,149.199997,150.130005,148.669998,150.080002,147.782761,17868800,IT
7/19/2017,150.479996,151.419998,149.949997,151.020004,148.708359,20923000,IT
7/20/2017,151.5,151.740005,150.190002,150.339996,148.038757,17243700,IT
7/21/2017,149.990005,150.440002,148.880005,150.270004,147.969849,26252600,IT
7/24/2017,150.580002,152.440002,149.899994,152.089996,149.761978,21493200,IT
7/25/2017,151.800003,153.839996,151.800003,152.740005,150.402039,18853900,IT
7/26/2017,153.350006,153.929993,153.059998,153.460007,151.111023,15781000,IT
7/27/2017,153.75,153.990005,147.300003,150.559998,148.255402,32476300,IT
7/28/2017,149.889999,150.229996,149.190002,149.5,147.211624,17213700,IT
7/31/2017,149.899994,150.330002,148.130005,148.729996,146.4534,19845900,IT
8/1/2017,149.100006,150.220001,148.410004,150.050003,147.753204,35368600,IT
8/2/2017,159.279999,159.75,156.160004,157.139999,154.734665,69936800,IT
8/3/2017,157.050003,157.210007,155.020004,155.570007,153.188705,27097300,IT
8/4/2017,156.070007,157.399994,155.690002,156.389999,153.99614,20559900,IT
8/7/2017,157.059998,158.919998,156.669998,158.809998,156.37912,21870300,IT
8/8/2017,158.600006,161.830002,158.270004,160.080002,157.629684,36205900,IT
8/9/2017,159.259995,161.270004,159.110001,161.059998,158.594666,26131500,IT
8/10/2017,159.899994,160,154.630005,155.320007,153.543152,40804300,IT
8/11/2017,156.600006,158.570007,156.070007,157.479996,155.678436,26257100,IT
8/14/2017,159.320007,160.210007,158.75,159.850006,158.021317,22122700,IT
8/15/2017,160.660004,162.199997,160.139999,161.600006,159.751297,29465500,IT
8/16/2017,161.940002,162.509995,160.149994,160.949997,159.108719,27671600,IT
8/17/2017,160.520004,160.710007,157.839996,157.860001,156.054092,27940600,IT
8/18/2017,157.860001,159.5,156.720001,157.5,155.698212,27428100,IT
8/21/2017,157.5,157.889999,155.110001,157.210007,155.41153,26368500,IT
8/22/2017,158.229996,160,158.020004,159.779999,157.952118,21604600,IT
8/23/2017,159.070007,160.470001,158.880005,159.979996,158.149826,19399100,IT
8/24/2017,160.429993,160.740005,158.550003,159.270004,157.447952,19818900,IT
8/25/2017,159.649994,160.559998,159.270004,159.860001,158.031189,25480100,IT
8/28/2017,160.139999,162,159.929993,161.470001,159.622787,25966000,IT
8/29/2017,160.100006,163.119995,160,162.910004,161.046326,29516900,IT
8/30/2017,163.800003,163.889999,162.610001,163.350006,161.481277,27269600,IT
8/31/2017,163.639999,164.520004,163.479996,164,162.12384,26785100,IT
9/1/2017,164.800003,164.940002,163.630005,164.050003,162.173279,16591100,IT
9/5/2017,163.75,164.25,160.559998,162.080002,160.225815,29468500,IT
9/6/2017,162.710007,162.990005,160.520004,161.910004,160.057755,21651700,IT
9/7/2017,162.089996,162.240005,160.360001,161.259995,159.415192,21928500,IT
9/8/2017,160.860001,161.149994,158.529999,158.630005,156.815277,28611500,IT
9/11/2017,160.5,162.050003,159.889999,161.5,159.652451,31085900,IT
9/12/2017,162.610001,163.960007,158.770004,160.860001,159.01976,71714000,IT
9/13/2017,159.869995,159.960007,157.910004,159.649994,157.823593,44907400,IT
9/14/2017,158.990005,159.399994,158.089996,158.279999,156.469269,23760700,IT
9/15/2017,158.470001,160.970001,158,159.880005,158.050964,49114600,IT
9/18/2017,160.110001,160.5,158,158.669998,156.854813,28269400,IT
9/19/2017,159.509995,159.770004,158.440002,158.729996,156.914124,20810600,IT
9/20/2017,157.899994,158.259995,153.830002,156.070007,154.284561,52951400,IT
9/21/2017,155.800003,155.800003,152.75,153.389999,151.635208,37511700,IT
9/22/2017,151.539993,152.270004,150.559998,151.889999,150.15239,46645400,IT
9/25/2017,149.990005,151.830002,149.160004,150.550003,148.827698,44387300,IT
9/26/2017,151.779999,153.919998,151.690002,153.139999,151.388062,36660000,IT
9/27/2017,153.800003,154.720001,153.539993,154.229996,152.465607,25504200,IT
9/28/2017,153.889999,154.279999,152.699997,153.279999,151.526474,22005500,IT
9/29/2017,153.210007,154.130005,152,154.119995,152.356857,26299800,IT
10/2/2017,154.259995,154.449997,152.720001,153.809998,152.050415,18698800,IT
10/3/2017,154.009995,155.089996,153.910004,154.479996,152.712738,16230300,IT
10/4/2017,153.630005,153.860001,152.460007,153.479996,151.724197,20163800,IT
10/5/2017,154.179993,155.440002,154.050003,155.389999,153.612335,21283800,IT
10/6/2017,154.970001,155.490005,154.559998,155.300003,153.523361,17407600,IT
10/9/2017,155.809998,156.729996,155.490005,155.839996,154.057175,16262900,IT
10/10/2017,156.059998,158,155.100006,155.899994,154.116486,15617000,IT
10/11/2017,155.970001,156.979996,155.75,156.550003,154.759079,16905600,IT
10/12/2017,156.350006,157.369995,155.729996,156,154.215363,16125100,IT
